Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Wed, 30 Mar 2022 18:17:40 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
2013-0550-USA,2013,0550,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,Cleon and Dion,United States of America (the),USA,Northern America,Americas,"Alabama, Arkansas, Connecticut, Delaware, Florida, Georgia, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Mississippi, New Hampshire, New Jersey, New York, North Carolina, Oklahoma, Pennsylvania, Rhode Island, South Carolina, Tennessee, Texas, Vermont, Virginia, West Virginia provinces",,,,,,,,,Kph,,,,,2013,12,1,2013,12,9,20,,,,,,,62500,72698,100000,116317,85.97164225,1,3214;3217;3220;3221;3223;3224;3231;3232;3233;3234;3235;3238;3243;3244;3246;3247;3250;3252;3253;3254;3256;3257;3259;3260;3262,,"Alabama, Arkansas, Connecticut, Delaware, Florida, Georgia, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Mississippi, New Hampshire, New Jersey, New York, North Carolina, Oklahoma, Pennsylvania, Rhode Island, South Carolina, Tennessee, Texas, Vermont, Virginia, West Virginia (Adm1). "
2013-0528-USA,2013,0528,,Natural,Meteorological,Extreme temperature ,Severe winter conditions,Snow/Ice,,United States of America (the),USA,Northern America,Americas,"Michigan, Ohio, New York, Vermont, Maine, Kansas, Iowa, Texas, Wisconsin, Illinois, Minnesota, Arkansas, Louisiana, Mississippi, Kentucky provinces",,,,,,,,,°C,,,,,2013,12,19,2013,12,22,19,,,,,,,,,200000,232635,85.97164225,1,3217;3227;3229;3230;3231;3232;3233;3236;3237;3238;3246;3249;3257;3259;3263,,"Arkansas, Illinois, Iowa, Kansas, Kentucky, Louisiana, Maine, Michigan, Minnesota, Mississippi, New York, Ohio, Texas, Vermont, Wisconsin (Adm1). "
2013-0117-USA,2013,0117,,Natural,Meteorological,Storm,Convective storm,Severe storm,,United States of America (the),USA,Northern America,Americas,"California, Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia provinces",,,,,,,,,Kph,,,,,2013,4,7,2013,4,11,4,,,,,,,1500000,1744761,1600000,1861079,85.97164225,1,3214;3217;3218;3219;3221;3223;3224;3227;3228;3229;3230;3231;3232;3234;3236;3237;3238;3239;3240;3241;3245;3247;3248;3249;3250;3254;3255;3256;3257;3260;3262;3263;3264,,"Alabama, Arkansas, California, Colorado, Delaware, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maryland, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Mexico, North Carolina, North Dakota, Ohio, Oklahoma, South Carolina, South Dakota, Tennessee, Texas, Virginia, West Virginia, Wisconsin, Wyoming (Adm1). "
2013-0548-USA,2013,0548,,Natural,Meteorological,Storm,Convective storm,Severe storm,,United States of America (the),USA,Northern America,Americas,"Louisiana, South Carolina, Mississippi provinces",,,,,,,,,Kph,,,,,2013,3,18,2013,3,19,2,,,,,,,1600000,1861079,2200000,2558983,85.97164225,1,3232;3238;3254,,"Louisiana, Mississippi, South Carolina (Adm1). "
2013-0254-USA,2013,0254,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,"Cleveland, Lincoln, Catawba districts (North Carolina province), Pennsylvania province",Slow moving storm system,,,,,,,,Km2,,,,,2013,7,27,2013,7,28,2,,1425,,1425,,,,,25000,29079,85.97164225,1;2,3252,30584;30589;30621,"Pennsylvania (Adm1). Catawba, Cleveland, Lincoln (Adm2). "
2013-0277-USA,2013,0277,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,"Missouri, Kansas, Tennessee, Arkansas, Oklahoma provinces",Torrential rains,,,,,,,123143,Km2,38.2138,-94.15,,,2013,8,5,2013,8,12,3,,6000,,6000,,,,,25000,29079,85.97164225,1,3217;3230;3239;3250;3256,,"Arkansas, Kansas, Missouri, Oklahoma, Tennessee (Adm1). "
2013-0286-USA,2013,0286,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,"San Antonio town (Bexar district, Texas province)",Heavy rains,,,,,,,33908,Km2,28.899,-98.89,,,2013,5,25,2013,5,28,3,,300,,300,,,,,2000,2326,85.97164225,2,,31214,Bexar (Adm2). 
2013-0291-USA,2013,0291,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,"Iowa, Michigan, Minnesota, Wisconsin provinces",Heavy rains,,,,,,,493137,Km2,38.8278,-88.64,,,2013,4,22,2013,4,29,5,,300,,300,,,,,325000,378032,85.97164225,1,3229;3236;3237;3263,,"Iowa, Michigan, Minnesota, Wisconsin (Adm1). "
2013-0510-USA,2013,0510,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,Austin district (Texas province),Torrentiak rain,,,,,Yes,,38936,Km2,30.66,-96.01,,,2013,10,31,2013,11,10,4,,4800,,4800,,,,,,,85.97164225,2,,31207,Austin (Adm2). 
2013-0209-USA,2013,0209,,Natural,Climatological,Wildfire,Forest fire,,,United States of America (the),USA,Northern America,Americas,Los Angeles district (California province),"Hot temperatures, gusty winds, dry forest conditions",,,,,,,,Km2,,,,,2013,5,30,2013,6,8,,8,12,90,110,,,,,21400,24892,85.97164225,2,,28883,Los Angeles (Adm2). 
2013-0210-USA,2013,0210,,Natural,Climatological,Wildfire,Forest fire,,,United States of America (the),USA,Northern America,Americas,"Black Forest area (El Paso district, Colorado province)",,,,,,,,,Km2,,,,,2013,6,6,2013,6,20,2,,84,1533,1617,,,450000,523428,500000,581587,85.97164225,2,,28942,El Paso (Adm2). 
2013-0212-USA,2013,0212,,Natural,Climatological,Wildfire,Forest fire,,,United States of America (the),USA,Northern America,Americas,"Yarnell area (Yavapai district, Arizona province)",,,,,,,,,Km2,,,,,2013,6,28,2013,7,12,19,,,387,387,,,,,2000,2326,85.97164225,2,,28788,Yavapai (Adm2). 
2013-0315-USA,2013,0315,,Natural,Climatological,Wildfire,,,,United States of America (the),USA,Northern America,Americas,"Yosemite valley (Mariposa district, California province)",,,,,,Yes,,,Km2,,,,,2013,8,3,2013,9,1,,3,,33,36,,,,,175000,203555,85.97164225,2,,28886,Mariposa (Adm2). 
2013-0404-USA,2013,0404,,Natural,Climatological,Wildfire,,,,United States of America (the),USA,Northern America,Americas,Shasta district (California province),,,,,,,,,Km2,,,,,2013,9,9,2013,9,15,1,6,15,204,225,,,,,10000,11632,85.97164225,2,,28909,Shasta (Adm2). 
2003-0830-USA,2003,0830,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Arkansas, Texas provinces",,Transport accident,,,,,,,Kph,,,,,2003,2,26,2003,2,26,14,,,,,,,,,,,67.88889569,1,3217;3257,,"Arkansas, Texas (Adm1). "
2013-0579-USA,2013,0579,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Louisiana provinces",,Hail,,,,Yes,,,Kph,,,,,2013,2,24,2013,2,25,1,,,,,,,800000,930539,1100000,1279492,85.97164225,1,3232;3250;3257,,"Louisiana, Oklahoma, Texas (Adm1). "
2013-0558-USA,2013,0558,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,"Nelson, Carroll districts (Kentucky province)",Heavy rains,,,,,,,16070,Km2,37.5597,-86.79,,,2013,12,22,2013,12,31,5,,,,,,,,,,,85.97164225,2,,29691;29760,"Carroll, Nelson (Adm2). "
2014-0482-USA,2014,0482,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Los Angeles, San Diego districts (California province), Oregon province",,Flood,"Slide (land, mud, snow, rock)",,,Yes,,230,Kph,,,,,2014,12,10,2014,12,17,3,,,30,30,,,,,,,87.36629784,1;2,3251,28883;28901,"Oregon (Adm1). Los Angeles, San Diego (Adm2). "
2014-0263-USA,2014,0263,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, Texas, Wyoming, Illinois, Indiana, Iowa, Michigan, Minnesota, Missouri, Ohio, South Dakota, Wisconsin, New York, New Jersey, Pennsylvania, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, Tennessee provinces",,Flood,Hail,,,,,60,Kph,,,,,2014,7,26,2014,7,27,,,300,,300,,,200000,228921,270000,309044,87.36629784,1,3219;3220;3227;3228;3229;3230;3233;3235;3236;3237;3239;3240;3241;3243;3244;3245;3246;3248;3249;3250;3252;3253;3255;3256;3257;3259;3263;3264,,"Colorado, Connecticut, Illinois, Indiana, Iowa, Kansas, Maine, Massachusetts, Michigan, Minnesota, Missouri, Montana, Nebraska, New Hampshire, New Jersey, New Mexico, New York, North Dakota, Ohio, Oklahoma, Pennsylvania, Rhode Island, South Dakota, Tennessee, Texas, Vermont, Wisconsin, Wyoming (Adm1). "
2014-0126-USA,2014,0126,,Natural,Meteorological,Storm,Convective storm,Severe storm,,United States of America (the),USA,Northern America,Americas,"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Mississippi, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Florida, Alabama, New York, New Jersey, Pennsylvania provinces",,Flood,Hail,,,,,,Kph,,,,,2014,4,27,2014,5,1,40,15,,,15,,,1200000,1373527,2000000,2289212,87.36629784,1,3214;3217;3219;3221;3223;3224;3227;3228;3229;3230;3231;3232;3234;3236;3237;3238;3239;3240;3241;3244;3245;3246;3247;3248;3249;3250;3252;3254;3255;3256;3257;3260;3262;3263;3264,,"Alabama, Arkansas, Colorado, Delaware, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maryland, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Jersey, New Mexico, New York, North Carolina, North Dakota, Ohio, Oklahoma, Pennsylvania, South Carolina, South Dakota, Tennessee, Texas, Virginia, West Virginia, Wisconsin, Wyoming (Adm1). "
2014-0444-USA,2014,0444,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Arkansas, Louisiana, Alabama, Mississippi, Kentucky, Illinois, Texas provinces",,Hail,Lightening,,,Yes,,160,Kph,,,,,2014,10,12,2014,10,14,2,,,,,,,200000,228921,170000,194583,87.36629784,1,3214;3217;3227;3231;3232;3238;3257,,"Alabama, Arkansas, Illinois, Kentucky, Louisiana, Mississippi, Texas (Adm1). "
2014-0318-USA,2014,0318,,Natural,Geophysical,Earthquake,Ground movement,,,United States of America (the),USA,Northern America,Americas,"San Francisco Bay (San Francisco district) , Napa Valley (Napa district) ; Sonoma, Solano district (California province) ; Vallejo, Mare Island cities (Solano district, California province)",,Fire,,,,,,6,Richter,38.2151667,-122.3123333,03:20,,2014,8,24,2014,8,24,1,250,3000,,3250,,,150000,171691,700000,801224,87.36629784,2,,28892;28902;28912;28913,"Napa, San Francisco, Solano, Sonoma (Adm2). "
2014-0491-USA,2014,0491,,Natural,Hydrological,Flood,Flash flood,,,United States of America (the),USA,Northern America,Americas,"Orange, Mariposa, Tuolumne, Los Angeles, San Francisco, Sacaramento districts (California province)","Heavy rains, strong storm system","Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2014,12,2,2014,12,5,,,,,,,,50000,57230,90000,103015,87.36629784,2,,28883;28886;28894;28898;28902;28919,"Los Angeles, Mariposa, Orange, Sacramento, San Francisco, Tuolumne (Adm2). "
2014-0192-USA,2014,0192,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, North Dakota, Ohio, South Dakota, Wisconsin, Kansas, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Arizona, Idaho, Montana, Nevada, New Mexico, Utah, Wyoming, New York, New Jersey, Pennsylvania, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut provinces",,Hail,,,,,,110,Kph,,,,,2014,5,18,2014,5,23,,,,,,,,2900000,3319358,3900000,4463964,87.36629784,1,3216;3219;3220;3226;3227;3228;3229;3230;3233;3235;3236;3237;3239;3240;3241;3242;3243;3244;3245;3246;3248;3249;3250;3252;3253;3255;3257;3258;3259;3263;3264,,"Arizona, Colorado, Connecticut, Idaho, Illinois, Indiana, Iowa, Kansas, Maine, Massachusetts, Michigan, Minnesota, Missouri, Montana, Nebraska, Nevada, New Hampshire, New Jersey, New Mexico, New York, North Dakota, Ohio, Oklahoma, Pennsylvania, Rhode Island, South Dakota, Texas, Utah, Vermont, Wisconsin, Wyoming (Adm1). "
2014-0540-USA,2014,0540,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Blair area (Washington district, Nebraska province), Iowa, Kansas, Arkansas, Wyoming provinces",,Hail,,,,,,128,Kph,,,,,2014,6,3,2014,6,6,2,36,,,36,,,1300000,1487988,1600000,1831370,87.36629784,1;2,3217;3229;3230;3264,30420,"Arkansas, Iowa, Kansas, Wyoming (Adm1). Washington (Adm2). "
2014-0048-USA,2014,0048,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania provinces",,Cold wave,,,,Yes,,,Kph,,,,,2014,2,2,2014,2,6,9,,,,,,,150000,171691,250000,286152,87.36629784,1,3219;3220;3227;3228;3229;3230;3233;3235;3236;3237;3239;3240;3241;3243;3244;3245;3246;3248;3249;3250;3252;3253;3255;3257;3259;3263;3264,,"Colorado, Connecticut, Illinois, Indiana, Iowa, Kansas, Maine, Massachusetts, Michigan, Minnesota, Missouri, Montana, Nebraska, New Hampshire, New Jersey, New Mexico, New York, North Dakota, Ohio, Oklahoma, Pennsylvania, Rhode Island, South Dakota, Texas, Vermont, Wisconsin, Wyoming (Adm1). "
2014-0072-USA,2014,0072,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"District of Columbia, New York, Georgia, South Carolina, North Carolina, Pennsylvania provinces",,Cold wave,,,,Yes,,,Kph,,,,,2014,2,11,2014,2,14,25,,,,,,,280000,320490,750000,858455,87.36629784,1,3222;3224;3246;3247;3252;3254,,"District of Columbia, Georgia, New York, North Carolina, Pennsylvania, South Carolina (Adm1). "
2014-0052-USA,2014,0052,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Maine, Massachusetts, New Hampshire, Vermont, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania, Maryland provinces",,,,,,,,,Kph,,,,,2014,1,1,2014,1,5,16,,,,,,,200000,228921,210000,240367,87.36629784,1,3220;3227;3228;3229;3230;3233;3234;3235;3236;3237;3239;3241;3243;3244;3246;3248;3249;3252;3253;3255;3259;3263,,"Connecticut, Illinois, Indiana, Iowa, Kansas, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, Nebraska, New Hampshire, New Jersey, New York, North Dakota, Ohio, Pennsylvania, Rhode Island, South Dakota, Vermont, Wisconsin (Adm1). "
2014-0053-USA,2014,0053,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"Georgia, Alabama, Mississippi, Louisiana, North Carolina, South Carolina provinces",,,,,,Yes,,,Kph,,,,,2014,1,26,2014,1,29,13,,,,,,,,,250000,286152,87.36629784,1,3214;3224;3232;3238;3247;3254,,"Alabama, Georgia, Louisiana, Mississippi, North Carolina, South Carolina (Adm1). "
2014-0100-USA,2014,0100,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"California, Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Tennessee, New York, New Jersey, Pennsylvania provinces",,,,,,,,,Kph,,,,,2014,2,28,2014,3,4,12,,,,,,,,,2000,2289,87.36629784,1,3218;3219;3227;3228;3229;3230;3236;3237;3239;3240;3241;3244;3245;3246;3248;3249;3250;3252;3255;3256;3257;3263;3264,,"California, Colorado, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Montana, Nebraska, New Jersey, New Mexico, New York, North Dakota, Ohio, Oklahoma, Pennsylvania, South Dakota, Tennessee, Texas, Wisconsin, Wyoming (Adm1). "
2014-0459-USA,2014,0459,,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,United States of America (the),USA,Northern America,Americas,"New York, New Hampshire, Michigan provinces",,,,,,Yes,,,Kph,,,,,2014,11,15,2014,11,19,13,,,,,,,63500,72682,100000,114461,87.36629784,1,3236;3243;3246,,"Michigan, New Hampshire, New York (Adm1). "
2014-0317-USA,2014,0317,,Natural,Hydrological,Flood,Riverine flood,,,United States of America (the),USA,Northern America,Americas,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvanie, Maryland provinces",Excessive rainfall,,,,,,,,Km2,,,,,2014,8,11,2014,8,13,2,,102000,,102000,,,540000,618087,1600000,1831370,87.36629784,1,3220;3227;3228;3229;3230;3233;3234;3235;3236;3237;3239;3241;3243;3244;3246;3248;3249;3252;3253;3255;3259;3263,,"Connecticut, Illinois, Indiana, Iowa, Kansas, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, Nebraska, New Hampshire, New Jersey, New York, North Dakota, Ohio, Pennsylvania, Rhode Island, South Dakota, Vermont, Wisconsin (Adm1). "
2014-0095-USA,2014,0095,,Natural,Hydrological,Landslide,Landslide,,,United States of America (the),USA,Northern America,Americas,"Oso village (Snohomish district, Washington province)",Heavy rains and small earthquake,,,,,,,,,,,,,2014,3,22,2014,3,22,43,,,150,150,,,,,20000,22892,87.36629784,2,,31660,Snohomish (Adm2). 
2014-0310-USA,2014,0310,,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Iselle,United States of America (the),USA,Northern America,Americas,Hawaii province,,,,,,,,95,Kph,,,,,2014,8,8,2014,8,10,1,,834,,834,,,,,66000,75544,87.36629784,1,3225,,Hawaii (Adm1). 
2014-0009-USA,2014,0009,,Natural,Meteorological,Extreme temperature ,Cold wave,,,United States of America (the),USA,Northern America,Americas,"New York, Minnesota, Georgia, Maryland, Alaska, Alabama, Mississippi, Louisiana, North Carolina, South Carolina, Ohio, Indiana, Illinois, Pennsylvania, Michigan, New Jersey, Virginia, Kentucky, Missouri provinces",,,,,,Yes,,-37,°C,,,,,2014,1,5,2014,1,8,21,,,,,,,1600000,1831370,2500000,2861515,87.36629784,1,3214;3215;3224;3227;3228;3231;3232;3234;3236;3237;3238;3239;3244;3246;3247;3249;3252;3254;3260,,"Alabama, Alaska, Georgia, Illinois, Indiana, Kentucky, Louisiana, Maryland, Michigan, Minnesota, Mississippi, Missouri, New Jersey, New York, North Carolina, Ohio, Pennsylvania, South Carolina, Virginia (Adm1). "
2014-0165-USA,2014,0165,,Natural,Climatological,Wildfire,Forest fire,,,United States of America (the),USA,Northern America,Americas,"Hutchinson district (Texas province), San Diego district (California province)","Excessive heat, drougth and winds",,,,,,,,Km2,,,,,2014,5,11,2014,5,20,2,,429,,429,,,,,100000,114461,87.36629784,2,,28901;31316,"Hutchinson, San Diego (Adm2). "
2014-9023-USA,2014,9023,,Natural,Climatological,Drought,Drought,,,United States of America (the),USA,Northern America,Americas,San Joaquin district (California province),,,,,,,,,Km2,,,,,2014,1,,2014,12,,,,,,,,,,,2200000,2518133,87.36629784,2,,28903,San Joaquin (Adm2). 
2015-0211-USA,2015,0211,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Texas, Oklahoma, Kansas, Nebraska, Missouri, Colorado, Minnesota, South Dakota provinces",,Flood,Hail,,,,,130,Kph,,,,,2015,5,6,2015,5,13,4,,,,,,,800000,914600,1400000,1600550,87.46993221,1,3219;3230;3237;3239;3241;3250;3255;3257,,"Colorado, Kansas, Minnesota, Missouri, Nebraska, Oklahoma, South Dakota, Texas (Adm1). "
2015-0488-USA,2015,0488,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Austin, Houston districts (Texas province), Lousiana province",,Flood,Hail,,,,,,Kph,,,,,2015,10,29,2015,11,3,6,,,,,,,200000,228650,270000,308678,87.46993221,1;2,3232,31207;31312,"Louisiana (Adm1). Austin, Houston (Adm2). "
2015-0155-USA,2015,0155,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,"Texas, Louisiana, Alabama, Mississippi, Kentucky, Georgia, Florida provinces",,Flood,Hail,,,,,,Kph,,,,,2015,4,24,2015,4,28,4,12,,,12,,,800000,914600,950000,1086088,87.46993221,1,3214;3223;3224;3231;3232;3238;3257,,"Alabama, Florida, Georgia, Kentucky, Louisiana, Mississippi, Texas (Adm1). "
2015-0180-USA,2015,0180,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,"Kansas, Nebraska, Texas, Oklahoma, Minnesota, Iowa, Wisconsin provinces",,Flood,Hail,,,,,,Kph,,,,,2015,5,3,2015,5,5,1,40,,,40,,,200000,228650,160000,182920,87.46993221,1,3229;3230;3237;3241;3250;3257;3263,,"Iowa, Kansas, Minnesota, Nebraska, Oklahoma, Texas, Wisconsin (Adm1). "
2015-0245-USA,2015,0245,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,United States of America (the),USA,Northern America,Americas,"Colorado, Illinois provinces",,Hail,Flood,,,,,,Kph,,,,,2015,6,3,2015,6,8,,,,,,,,450000,514463,650000,743113,87.46993221,1,3219;3227,,"Colorado, Illinois (Adm1). "
2015-0138-USA,2015,0138,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,"Fairdale area (DeKalb district, Illinois province), Rochelle town (Ogle district, Illinois province), Missouri, North Carolina, Indiana, Ohio, Kentucky, Texas, Iowa, Arkansas, Michigan, West Virginia, Wisconsin, Pennsylvania, Oklahoma, Kansas, Tennessee provinces",,Hail,Flood,,,,,,Kph,,,,,2015,4,7,2015,4,10,3,12,,,12,,,990000,1131818,1400000,1600550,87.46993221,1;2,3217;3228;3229;3230;3231;3236;3239;3247;3249;3250;3252;3256;3257;3262;3263,29292;29343,"Arkansas, Indiana, Iowa, Kansas, Kentucky, Michigan, Missouri, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Texas, West Virginia, Wisconsin (Adm1). DeKalb, Ogle (Adm2). "
2015-0326-USA,2015,0326,,Natural,Meteorological,Storm,Convective storm,Severe storm,,United States of America (the),USA,Northern America,Americas,"Illinois, Indiana, Wisconsin, Minnesota, Ohio, Iowa, Kentucky, Tennessee, Missouri, South Carolina, North Carolina",,Lightening,Flood,,,,,,Kph,,,,,2015,7,12,2015,7,14,4,,,,,,,450000,514463,700000,800275,87.46993221,1,3227;3228;3229;3231;3237;3239;3247;3249;3254;3256;3263,,"Illinois, Indiana, Iowa, Kentucky, Minnesota, Missouri, North Carolina, Ohio, South Carolina, Tennessee, Wisconsin (Adm1). "
2015-0401-USA,2015,0401,,Natural,Climatological,Wildfire,,,Valley Fire,United States of America (the),USA,Northern America,Americas,"California, Idaho, Montana, Oregon, Washington provinces","High temperature, Ligthning",Pollution,,,,,,,Km2,,,,,2015,8,13,2015,8,31,4,8,600,3900,4508,,,,,150000,171488,87.46993221,1,3218;3226;3240;3251;3261,,"California, Idaho, Montana, Oregon, Washington (Adm1). "
2015-0123-USA,2015,0123,,Natural,Meteorological,Storm,Convective storm,Tornado,,United States of America (the),USA,Northern America,Americas,"Moore area (Cleveland district, Oklahoma province), Osage, Tulsa districts (Oklahoma province), Kansas, Missouri, Arkansas provinces",,Hail,,,,,,110,Kph,,,,,2015,3,25,2015,3,26,1,12,3300,,3312,,,450000,514463,500000,571625,87.46993221,1;2,3217;3230;3239,30821;30864;30879,"Arkansas, Kansas, Missouri (Adm1). Cleveland, Osage, Tulsa (Adm2). "
2015-0400-USA,2015,0400,,Natural,Meteorological,Storm,Convective storm,Severe storm,,United States of America (the),USA,Northern America,Americas,"Chicago, Lincolnwood towns (Cook district, Illinois province), Wood Dale town (DuPage district, Illinois province), Lancaster town (Coos district, New Hampshire province), Indiana, Ohio, Connecticut, Michigan, Massachusetts, Wisconsin, Rhode Island, Maine, New York provinces",,Hail,,,,,,95,Kph,,,,,2015,8,2,2015,8,4,4,40,,,40,,,800000,914600,950000,1086088,87.46993221,1;2,3228;3233;3235;3236;3246;3249;3253;3263,29288;29294;30444,"Indiana, Maine, Massachusetts, Michigan, New York, Ohio, Rhode Island, Wisconsin (Adm1). Cook, Coos, DuPage (Adm2). "
